aggregation_level,condition,prompt_id,model_id,family,n_contributors,outcome,estimate
model,Measurement & modeling (1),NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,2.25
model,Measurement & modeling (1),NA,claude-opus-4-6,Anthropic,2,trust_post,2.3
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,behavior_mean,0.6000000000000001
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,belief_post,0.8999999999999999
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,concern_mean,0.55
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,distrust_post,-1
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,donation_ams,0.07500000000000001
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,funding_perceptions,0.6
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.44999999999999996
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.004
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,policy_general,0.44999999999999996
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,policy_role_mean,0.75
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.4
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,1.35
model,Measurement & modeling (2),NA,claude-opus-4-6,Anthropic,2,trust_post,1.2
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,behavior_mean,1
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,belief_post,2
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,concern_mean,1.25
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,distrust_post,-1.5
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.15
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,1.15
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.95
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.01
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,policy_general,1.25
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.05
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.85
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,1.65
model,Model accuracy,NA,claude-opus-4-6,Anthropic,2,trust_post,1.8
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,behavior_mean,1.9500000000000002
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,belief_post,3
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,concern_mean,2.5
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,distrust_post,-3.6
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.15
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,2.25
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,1.5
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.015
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,policy_general,2.25
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.75
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,1.65
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,3.5
model,Oil industry misinformation,NA,claude-opus-4-6,Anthropic,2,trust_post,4
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,behavior_mean,0.575
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,belief_post,1.025
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,concern_mean,0.7
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,distrust_post,-1.2
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.1
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,0.675
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.75
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.0075
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,policy_general,0.675
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.475
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,1.4500000000000002
model,Peer-review,NA,claude-opus-4-6,Anthropic,2,trust_post,1.575
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,behavior_mean,0.7749999999999999
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,belief_post,0.975
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,concern_mean,0.825
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,distrust_post,-1.175
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.1
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,0.65
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.8500000000000001
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.0075
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,policy_general,0.75
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.15
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.575
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,1.4000000000000001
model,Portrait Prof. Cherry,NA,claude-opus-4-6,Anthropic,2,trust_post,1.275
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,behavior_mean,1
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,belief_post,1.35
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,concern_mean,1.1
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,distrust_post,-1.65
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.15
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,0.85
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.8999999999999999
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.01
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,policy_general,1.05
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.8
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.8
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,2.15
model,Scientist community helpers,NA,claude-opus-4-6,Anthropic,2,trust_post,1.95
model,Social justice,NA,claude-opus-4-6,Anthropic,2,behavior_mean,1.5
model,Social justice,NA,claude-opus-4-6,Anthropic,2,belief_post,1.5
model,Social justice,NA,claude-opus-4-6,Anthropic,2,concern_mean,1.9
model,Social justice,NA,claude-opus-4-6,Anthropic,2,distrust_post,-1.1
model,Social justice,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.15
model,Social justice,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,1.45
model,Social justice,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.8
model,Social justice,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.01
model,Social justice,NA,claude-opus-4-6,Anthropic,2,policy_general,1.8
model,Social justice,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.1
model,Social justice,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,1.4
model,Social justice,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,1
model,Social justice,NA,claude-opus-4-6,Anthropic,2,trust_post,1.25
